Date,AAPL,ABBV,ABT,ACN,AGN,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BLK,BMY,BRK-B,C,CAT,CELG,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EMR,EXC,F,FB,FDX,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KHC,KMI,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NEE,NKE,ORCL,OXY,PCLN,PEP,PFE,PG,PM,PYPL,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
2008-07-22,20.823177,,21.667404,32.671898,28.942648,435.566559,36.27586,47.769417,67.970001,32.4981,54.063473,29.154734,71.279999,30.991838,175.714966,15.470591,78.720001,197.118927,57.158066,36.125,28.32382,8.430427,36.319458,45.335037,56.079201,18.250284,33.947624,60.979691,31.429659,30.243019,26.742132,25.132902,33.234856,37.814377,56.51725,4.659194,,75.910011,11.64123,11.458641,67.02858,20.52161,24.293947,,237.664169,238.793793,167.549454,41.064377,18.960007,41.356194,104.067688,16.328024,51.279575,33.228374,,,19.471739,32.097755,75.978729,17.564611,26.255646,45.115562,15.279295,44.652813,37.767075,55.465244,12.76713,102.683449,21.996767,33.813057,20.366894,48.369274,12.923798,19.589846,56.893719,105.379997,50.75507,12.62909,48.323566,35.403542,,36.127399,44.076561,6.762628,87.892952,22.999973,64.099319,19.387962,36.435043,28.717278,19.54998,23.371658,30.764267,47.114754,24.931528,52.149426,14.872624,20.664198,28.557972,24.152412,46.958134,63.868103
2008-07-23,21.368111,,21.404497,33.069935,29.058811,465.904633,36.721233,47.174484,70.540001,33.652935,52.080799,30.137075,71.379997,30.351618,177.027298,15.620445,78.5,199.289185,55.206562,35.224998,28.331902,8.523956,37.223141,44.00148,49.404221,18.475288,34.166626,58.85754,31.297571,29.684536,27.392878,24.936274,32.966835,37.545113,54.546009,4.810778,,78.324623,12.09363,11.893166,71.703308,21.119261,25.054621,,243.696564,244.854858,167.398026,39.175236,19.814991,41.680248,103.683434,16.483244,51.490784,34.122906,,,19.907818,32.70908,78.143677,18.04117,25.982393,44.770363,15.571927,44.102959,37.795139,55.859726,13.145181,95.81675,22.305693,34.197811,20.864229,46.912457,13.040544,19.508184,53.361877,101.370003,51.928295,13.12462,48.775898,35.009026,,36.717232,44.612282,6.89225,84.89537,22.728996,64.953438,20.143501,36.641163,29.113098,20.087904,24.753811,32.083626,48.093311,25.112074,52.5569,14.71195,21.355387,28.798796,24.168282,46.186886,62.426697
2008-07-24,20.438898,,21.39323,32.655655,28.720015,424.576752,36.061111,47.104496,78.720001,31.1465,48.810108,27.613638,71.279999,29.677702,168.620178,15.78457,76.919998,179.850983,53.194038,36.630001,28.283409,8.447432,34.141994,43.979961,49.053707,18.133617,33.360645,58.394646,30.70665,29.261988,27.278559,24.113316,33.158283,36.961746,54.278725,4.076795,,75.259186,12.045158,11.740278,69.92823,20.672825,25.045116,,236.921951,238.04805,160.617279,40.283878,19.01543,40.613155,104.067688,16.017574,51.78492,31.829626,,,19.665134,32.9701,76.615036,17.351856,24.782022,43.802319,15.352453,43.80751,36.932171,56.05695,12.89728,96.871162,22.621635,32.562664,20.082706,46.500439,12.804851,19.009142,54.189415,100.510002,51.682903,12.94568,48.632656,35.682411,,42.951454,44.224079,6.498919,83.82296,22.9161,60.925964,19.314844,35.578865,28.677691,19.17263,24.093943,32.021393,47.41819,23.823648,51.294514,14.075268,20.908501,28.05142,23.136467,45.296383,62.280273
2008-07-25,20.836035,,21.565998,32.964329,28.73937,421.635834,36.251991,47.174484,78.309998,31.326147,49.82489,26.658331,69.5,29.534494,173.631058,15.79884,75.400002,177.869354,53.72768,37.27,27.96417,8.341145,33.797745,44.082138,48.103493,18.691969,33.588425,58.793446,30.456394,29.813131,27.348909,24.033203,32.909416,37.268394,53.904522,4.028925,,74.976212,12.053238,11.732231,71.639084,20.672825,25.915131,,245.071411,246.236237,159.501328,40.816029,18.841261,40.186321,102.89093,16.268896,52.06398,32.138649,,,19.740974,32.839592,76.519958,17.002956,25.268112,44.012432,15.352453,43.979847,36.490166,55.978062,13.058416,99.520134,22.944601,32.134209,20.651089,46.404785,12.813657,19.009142,55.940571,100.529999,51.544891,13.000737,48.594967,36.083706,,44.60627,44.425941,6.445282,83.561203,22.664482,62.904976,19.132057,35.333107,28.915186,19.26897,24.477379,32.150009,47.448532,23.716961,52.117462,14.452859,20.527151,27.86874,23.088844,45.185078,62.973991
2008-07-28,19.843842,,21.111544,32.411953,28.332815,370.866302,35.655479,52.913826,75.980003,30.256851,48.661812,25.288465,69.489998,27.832848,166.591965,15.634717,74.599998,164.470245,52.744289,36.755001,27.705536,8.035048,31.912928,44.227322,47.005287,18.316954,32.554661,58.74361,29.816801,29.515518,26.821281,23.49428,32.737095,36.617706,53.08931,3.789583,,73.608559,11.455425,11.088488,70.610962,19.938368,25.040358,,237.669159,238.798798,154.358978,40.700729,18.334608,39.546043,101.065727,16.017574,51.649162,30.626057,,,19.395906,32.70908,75.59108,16.71361,24.323734,43.367073,16.110149,43.380764,35.283405,54.936623,12.953059,98.165642,22.509296,30.569038,20.130072,46.677006,12.608801,18.800444,56.213951,106.5,51.153797,12.635977,48.120026,35.791237,,43.762486,44.084324,6.360356,82.446609,22.812872,61.495361,18.662891,34.849525,28.024584,19.244883,23.879938,31.772459,46.72031,22.85527,51.190643,14.169666,20.020678,27.553175,22.16815,44.541042,62.187786
2008-07-29,20.188286,,21.010134,33.549213,28.27474,400.120697,36.58604,54.488632,78.209999,32.096046,49.340935,29.037577,70.5,29.829332,175.937637,15.363552,74.300003,174.094986,54.116447,36.875,29.964508,8.154089,35.278069,43.410698,48.119057,18.683628,33.544624,58.992851,30.282583,29.747002,27.19062,23.945807,33.062557,37.545113,53.369953,4.004991,,77.456886,11.697781,11.386221,72.241486,20.449606,25.663158,,240.652969,241.796799,162.152817,39.53886,19.260836,40.73172,102.194473,16.431507,51.649162,33.138931,,,19.555164,33.148682,76.00798,17.632692,25.129097,44.800373,16.439356,43.20842,37.051445,55.615128,13.244351,99.185776,22.75503,31.915609,20.611614,46.905102,13.009706,19.444674,56.117889,107.75,51.360847,12.752974,49.409161,36.280968,,44.991302,44.899551,6.700053,81.256042,23.05158,65.4673,18.705547,36.213062,28.836018,19.583502,24.548716,33.610435,48.252613,24.636099,52.349152,15.258252,20.336477,28.101246,24.17622,45.67804,62.357346
2008-07-30,20.548143,,21.351917,34.044731,28.332815,414.206146,37.055283,54.506126,78.209999,32.113152,49.817089,30.290281,71.269997,30.368465,176.17627,15.349281,76.099998,177.491989,54.939747,37.060001,30.295862,8.53246,36.431328,45.795666,49.06929,18.475288,33.789913,62.140469,30.776173,29.871922,27.850163,24.528429,33.541172,38.098572,53.510281,3.861386,,75.136559,11.875509,11.48278,72.289688,20.860037,25.629883,,240.448746,241.591599,166.205978,40.532227,18.79376,41.443134,103.155106,16.431507,51.347481,33.805763,,,19.456577,32.564842,76.16156,17.453981,25.956503,45.363197,16.726753,43.372555,36.328789,56.254208,13.448866,106.001045,23.148212,33.751865,20.706341,47.214127,13.146277,19.335791,59.620186,108.830002,51.307163,12.993853,50.185654,36.301376,,45.581154,44.984955,6.557023,86.474388,23.141899,66.189438,18.833498,36.379555,28.598524,19.752813,24.325794,34.539783,47.744373,25.46496,52.932419,15.75635,20.461605,28.358683,24.763557,46.560593,65.039711
2008-07-31,20.428621,,21.16037,33.922878,27.984348,403.2164,36.761009,54.794846,76.339996,31.753878,47.701687,29.650417,69.760002,29.905144,172.366394,15.070983,76.580002,179.411819,52.995838,37.744999,30.012997,8.766282,36.026814,44.140789,48.820061,18.325285,31.976461,60.217701,30.456394,29.265673,26.689369,24.258974,33.65604,36.423248,52.534687,3.829474,,74.363144,11.802803,11.370127,71.598923,20.370403,25.663158,,235.990448,237.112106,164.304352,39.75172,18.865013,40.186321,102.450623,16.401939,51.641617,33.041332,,,19.528627,32.358768,76.307884,17.292286,23.408127,44.867924,16.62747,43.356144,35.620178,55.536236,12.612187,102.109085,23.099064,34.521328,20.303745,47.479,12.926,19.535404,58.245888,114.949997,51.038776,12.849321,49.363926,35.131458,,45.335369,44.200794,6.565964,85.790428,23.102737,64.321548,18.772568,35.856327,28.341238,19.656069,25.039154,34.203712,47.85059,25.120283,51.118736,14.673793,20.28285,28.516457,24.025421,46.608276,61.995083
2008-08-01,20.134302,,21.058966,33.752293,28.468336,414.670502,36.55423,54.926083,75.75,31.813738,48.404213,30.037945,50.009998,29.913568,174.442352,15.063847,77.739998,181.139786,51.943851,36.959999,30.081694,8.651496,35.725597,43.886604,48.446201,18.325285,31.319408,60.039665,30.108793,29.62575,26.451935,23.836565,32.871113,36.206352,50.40979,3.709803,,72.948303,11.63315,11.233331,71.952347,20.312792,25.525286,,233.056442,234.164169,162.483154,40.558819,18.920431,40.312786,101.377945,16.520208,51.362556,33.147038,,,20.150507,32.310688,76.04454,17.275267,22.748489,44.852913,16.742434,42.822716,35.634205,55.346909,12.953059,98.439957,23.35182,35.946606,20.082706,45.058331,13.084601,19.508184,58.600513,116.660004,51.092457,12.801148,48.964371,35.423939,,45.441872,43.758247,6.445282,84.608276,22.580484,63.4119,18.547125,35.420319,28.163122,19.462568,25.083742,32.959049,47.228542,25.276211,50.783173,14.406667,20.259018,28.175985,24.207972,45.916561,61.447815
2008-08-04,19.693472,,21.505907,33.630451,28.429625,413.12262,36.55423,55.704746,75.709999,31.522898,47.896832,29.39806,49.740002,29.854603,172.915222,15.263648,76.540001,180.755768,51.402622,36.560001,30.271622,8.73652,34.899384,42.967228,48.695442,18.325285,31.722397,58.964348,29.309322,29.522865,26.706959,23.341335,33.254002,35.772568,49.08004,3.837452,,74.202766,11.770486,11.329892,71.542686,20.283985,25.5966,,230.635529,231.731735,158.787109,38.474567,18.912512,39.964989,102.11441,16.645861,52.026268,32.642838,,,20.438692,32.537357,76.505348,17.394413,22.139679,45.438236,16.773787,43.364353,35.486877,55.031296,13.058416,91.74472,23.450109,36.270126,19.956402,43.881111,13.168308,19.28134,54.847004,111.720001,51.889946,13.062679,49.620243,36.539444,,43.311916,44.783089,6.284373,79.719223,23.04398,62.710545,18.382616,35.681927,28.499565,19.470625,25.823858,33.187241,47.463699,25.005384,50.942966,14.561314,20.157721,28.516457,23.953985,46.457214,59.042927
2008-08-05,20.645823,,22.050505,33.532959,28.845846,462.653992,37.429096,55.722233,79.110001,33.122574,50.894295,30.263245,50.509998,32.154346,181.545044,15.570489,76.980003,191.21907,51.974369,38.035,30.647436,9.153151,38.927208,43.178146,50.338863,18.875296,32.887573,58.74361,30.53981,30.327534,27.533579,24.055054,33.809196,35.630474,49.821762,4.060838,,79.220688,12.31983,11.860979,72.924217,21.061655,26.300224,,239.029068,240.165161,161.38504,38.492306,19.704165,40.763348,103.163086,17.12188,53.134972,34.06599,,,20.821684,32.825848,79.065247,18.253914,22.733158,46.773991,16.899197,44.299904,37.016361,56.711819,13.244351,91.684708,24.362833,37.774101,20.690548,43.410229,13.564815,20.152405,55.866673,117.199997,52.541733,13.56509,51.241066,37.546116,,45.654865,45.714779,6.489977,80.985825,23.429132,65.897797,18.918804,38.044327,29.449549,20.107557,27.152506,34.099995,49.496662,26.20355,52.365162,14.78225,20.586735,29.454828,25.033424,47.975849,60.391819
2008-08-06,21.102074,,22.076792,33.541092,28.265057,450.271179,37.110966,55.547264,78.089996,32.4981,51.36554,30.146091,50.220001,32.196465,177.846573,15.620445,77.559998,189.107162,53.750538,38.279999,30.760588,9.029866,38.737877,44.016399,51.314899,19.941984,32.85252,60.217701,30.595436,30.25037,27.630314,24.106031,33.388023,36.647621,50.042271,3.941167,,78.249176,11.705859,11.209191,73.076851,20.881639,26.63777,,242.261948,243.413406,160.295898,39.778339,19.712078,40.510406,103.797974,16.958252,53.602589,33.659359,,,20.992319,32.9701,78.545952,18.075211,22.243225,46.631416,16.867842,44.226063,36.763786,56.656597,13.163774,93.784988,24.784101,37.756618,21.329981,42.093201,13.699182,20.742189,57.344425,97.169998,52.55706,13.593074,51.090298,37.770573,,45.515598,45.528439,6.677706,82.286179,23.252884,66.015862,18.80913,38.060181,29.350594,20.163994,26.626396,34.041916,48.776024,26.113279,53.172134,14.356457,20.40202,29.737167,24.319328,48.309772,60.376411
2008-08-07,21.022392,,21.919052,33.849766,27.461639,369.008789,36.347431,54.27866,76.949997,31.137964,50.807907,28.406717,49.880001,30.309492,172.748184,15.463451,77.080002,177.299942,52.546089,36.900002,30.615116,8.932084,36.451019,43.686508,51.392963,19.650312,32.659786,59.413002,30.143549,30.265068,27.19062,23.545258,33.349716,36.22879,50.175903,3.877343,,78.494431,11.366558,10.847082,72.506569,20.572018,26.167105,,238.665421,239.799805,153.850113,39.787209,19.379585,39.467003,103.709564,17.605339,53.285816,32.374493,,,20.480406,32.681587,79.204231,17.819912,21.572092,46.421303,16.6954,43.085312,35.886787,56.159504,12.946862,92.0019,24.489222,37.30191,21.622065,43.476433,13.404009,20.642385,56.428223,96.0,52.104637,13.439159,50.87167,37.165207,,45.368137,45.443035,6.489977,80.867607,23.063568,63.93269,18.467918,36.276485,28.697487,20.236553,26.002201,33.734894,47.987122,24.972567,51.725975,13.958776,20.080263,29.263828,23.27627,45.288433,59.690403
2008-08-08,21.790953,,22.170689,33.906624,27.790751,384.951691,37.134834,55.818474,80.510002,32.34412,53.297638,29.06461,49.900002,31.547825,177.035263,15.920151,76.959999,186.131424,54.047836,37.575001,31.629421,9.233931,37.65736,43.756821,52.306526,20.208654,33.833729,60.103764,31.499182,30.665567,28.166739,24.492023,34.80471,36.670048,49.774986,4.196465,,83.153908,11.616997,11.13677,74.54673,21.342472,26.989578,,246.58075,247.752747,157.081985,38.598724,20.875805,40.565735,103.516701,18.021856,53.96463,33.399151,,,21.011286,33.320396,81.961617,19.385752,22.25569,49.280426,17.139565,44.102959,37.381187,57.974197,12.984048,92.293365,25.240463,39.382992,22.206232,44.182774,13.866596,21.341043,56.221336,95.580002,53.178185,13.879904,52.492504,37.552914,,45.761375,46.825043,6.758159,77.920692,23.873041,67.224098,18.870052,38.638893,30.874537,20.752548,27.642946,34.510738,49.838024,25.817839,53.419796,14.581401,20.610575,30.351669,24.206999,46.004021,60.677002
2008-08-11,22.306328,,22.121862,33.849766,27.703627,378.760254,37.031422,56.002216,88.089996,33.507515,52.32375,30.083008,50.759998,32.449192,183.533508,16.012917,78.199997,190.259125,53.971607,37.959999,31.459698,9.276444,39.922539,43.389065,52.392406,20.516991,33.763634,59.875889,32.243038,30.617802,28.843864,25.868471,35.4939,36.969227,49.380737,4.116684,,82.97467,11.511972,11.008018,75.438332,21.565695,26.827938,,249.484863,250.67067,158.912109,38.563236,21.778284,40.755436,101.740662,18.133423,54.047588,34.06599,,,20.988527,33.691315,82.561394,20.262274,22.545238,49.490536,17.144796,43.938824,37.928436,58.684277,13.163774,92.481956,25.212379,39.689022,22.024668,44.65366,13.937084,20.941809,56.073566,102.639999,53.116833,13.907886,52.34174,37.920208,,44.581692,46.902679,7.285582,78.266884,24.512789,69.953011,19.400148,40.612854,31.428684,21.075039,27.865871,32.88023,49.693905,26.244581,53.707424,15.021252,21.033621,30.492855,25.362389,46.560593,60.553059
2008-08-12,22.713743,,22.114351,33.321758,27.442278,353.685028,36.514454,55.599754,87.25,32.549419,51.781796,28.055233,52.209999,30.916016,178.618073,15.841654,76.760002,177.971939,54.74155,37.794998,31.496065,9.280696,37.457745,43.237629,52.92337,20.416988,33.334354,59.505577,31.83288,30.49287,28.281059,25.781076,34.172932,36.759808,49.507698,4.14062,,82.653999,11.301929,10.822943,75.703384,21.414476,27.146467,,250.366562,251.556549,149.359467,38.385872,21.754534,40.597355,100.631622,18.237555,54.077763,30.837481,,,20.776182,33.828697,83.665825,20.475018,22.139679,47.982185,17.071629,43.577721,37.051445,58.068851,13.455068,95.568123,25.394926,37.16201,22.198338,43.439644,13.679355,20.778482,55.770618,100.82,53.385216,13.795954,53.027748,38.056248,,44.409657,47.415115,7.312401,78.233109,24.460562,67.960136,19.284382,39.130405,30.993282,21.284658,28.070963,31.589897,49.253922,25.021807,53.140171,14.621574,20.747622,30.808397,24.375488,47.109203,59.561382
2008-08-13,23.044048,,21.952847,33.11055,27.490759,341.302155,36.061111,55.547264,86.690002,31.557114,50.470173,26.009451,52.470001,30.250526,175.102509,15.684667,76.099998,170.964447,53.23217,37.845001,31.269751,9.293452,35.400871,44.546402,52.275291,20.25865,33.316837,61.414074,31.664511,30.592083,27.911718,25.548025,34.444462,36.993092,50.375542,3.893299,,80.003555,11.390795,10.999971,75.068832,21.104858,27.008598,,249.081375,250.265259,147.216888,39.991192,20.994551,40.21793,101.097763,17.940048,53.700653,30.016125,,,20.935444,33.551285,82.627205,19.641043,22.387043,47.111687,17.170919,43.889584,36.230572,57.563911,13.355905,100.540268,25.093023,35.107178,22.03256,44.212208,13.650719,20.878296,57.728653,100.910004,53.477219,13.739987,52.469883,37.777374,,45.376335,46.910435,7.285582,80.985825,24.414871,66.481377,19.071127,38.107746,30.7162,21.083105,28.186882,31.768305,49.003605,24.652512,53.067905,14.934691,20.467566,30.65062,23.500931,46.205528,60.560791
2008-08-14,23.046619,,22.046749,33.224281,28.615604,353.220642,36.251991,56.177185,88.029999,32.677742,50.870728,27.19907,53.73,30.789663,172.994736,15.613306,77.860001,173.556259,53.582829,38.505001,31.322306,9.352967,36.260075,42.923965,52.423641,20.558657,33.369411,61.6562,31.734661,31.044024,28.430553,25.409651,34.075962,36.72971,49.581707,4.068816,,82.022026,11.63315,11.209191,74.26561,21.256069,26.95155,,251.801193,252.998001,148.725677,39.529999,21.509127,40.146786,102.013901,18.118551,53.693104,30.748032,,,20.8634,33.52354,82.780815,20.262274,22.615225,47.727036,17.082088,44.061916,37.311024,57.627041,13.26294,98.062759,25.233448,35.535641,22.03256,43.520584,13.657328,21.04162,57.204056,101.919998,53.630604,13.837928,52.552814,37.729767,,46.162777,46.825043,7.562704,79.415253,24.153746,67.939133,18.961452,39.360302,31.36932,20.776735,28.436565,32.208088,49.754585,25.153107,53.083961,15.308409,20.670156,30.858223,24.206999,46.381153,60.002998
2008-08-15,22.58651,,22.392281,33.321758,29.730749,355.851959,36.737152,56.920845,86.400002,33.42197,50.6194,27.667713,54.650002,31.278257,172.35849,15.684667,80.0,178.067932,53.628571,37.93,31.690027,9.472006,38.143379,41.999195,53.095123,20.758659,33.807453,60.450768,32.057327,30.830906,28.580051,25.475201,34.48325,37.19627,49.373146,4.076795,,82.861496,11.568521,11.193097,75.028671,21.457684,26.747118,,254.122482,255.330338,145.681305,38.678555,21.794119,40.257465,101.547791,18.04417,53.798687,30.959467,,,20.878563,33.828693,85.333427,20.849461,22.909565,47.74955,17.223177,44.373779,37.935455,57.982067,13.386892,96.408234,25.387903,35.745483,21.953621,43.947338,13.72121,20.923656,55.940571,103.199997,53.829964,13.970851,53.977654,37.797779,,46.179161,47.912018,7.4599,77.236717,24.440985,68.401695,19.290478,40.747631,32.00264,20.575182,29.435274,31.892769,50.171803,25.916317,53.629894,15.310431,20.831038,30.94957,23.878035,47.394985,59.708614
2008-08-18,22.541523,,22.144396,33.134914,29.498024,334.336853,36.259953,56.430931,83.110001,32.4981,49.983215,26.405985,54.43,30.0989,167.268051,15.520541,78.480003,169.140564,52.767162,37.639999,31.419275,9.276444,36.268753,41.64225,52.63446,20.408653,33.535862,59.690224,31.383924,30.625143,28.210714,25.271278,34.696583,36.631878,49.373146,3.901277,,81.041092,11.37464,11.024114,74.088913,21.133661,26.52367,,248.219604,249.399399,142.878052,38.110916,21.342876,39.784588,100.125343,17.858227,53.617687,29.877884,,,20.601748,33.322433,84.294838,20.883505,22.809855,47.494411,17.071629,43.856754,37.325062,57.161522,13.225753,96.914017,25.07196,34.617516,21.858889,44.271072,13.580231,20.660532,55.874069,100.660004,53.530899,13.739987,53.728855,37.416874,,45.335369,47.679081,7.379446,75.46347,24.551966,66.824814,19.132057,39.801304,31.646389,20.349432,28.650578,31.79734,49.534595,25.169521,52.851135,15.138722,20.699947,30.918743,23.107777,46.963905,59.290234
2008-08-19,22.302473,,22.106842,32.793743,28.741661,314.524261,35.870209,55.940964,81.290001,31.42025,49.441299,25.306498,54.299999,29.35758,165.597717,15.327874,78.0,165.012802,52.36314,36.455002,31.249556,9.13615,35.018997,42.859066,51.892696,20.200317,32.975163,60.780819,31.02618,30.026243,27.920511,24.892578,34.308697,35.631042,49.601879,3.765649,,78.202026,11.229223,10.822943,73.888077,20.672825,25.934147,,244.334183,245.495499,141.056778,39.059917,20.551228,38.989853,98.49398,17.545839,53.662952,28.934542,,,20.601748,33.149067,84.653214,20.29632,22.873133,46.871555,17.06641,44.710239,36.04113,56.262096,13.002639,96.751129,24.748997,33.297161,21.652826,44.52858,13.443655,20.469984,57.433113,99.25,53.753284,13.530108,53.31424,37.076778,,44.8848,46.848339,7.129142,78.427307,24.454037,65.325005,18.766478,39.538883,31.112032,20.002748,27.616188,31.793196,48.548458,24.143702,52.144634,14.896302,20.378189,30.310707,22.297398,46.460976,60.390366
2008-08-20,22.599365,,21.911537,32.647526,28.557421,321.95401,36.045212,55.617252,82.129997,32.019054,49.6455,26.396975,54.099998,29.770363,167.506638,15.356412,77.099998,167.892578,52.446987,36.169998,30.91011,9.046871,35.83482,43.724361,51.486656,20.191986,32.694832,62.036495,30.878853,30.048279,27.982069,24.819746,34.328094,35.465511,49.965168,3.677891,,77.513481,11.108045,10.78271,73.301765,20.629618,25.967426,,241.594452,242.742737,141.280014,40.062157,20.559147,38.536839,98.453758,17.397081,53.610142,30.089319,,,20.609331,32.878597,83.563431,20.679268,23.328543,46.849037,17.139565,45.965878,35.907829,56.166752,13.008839,101.226089,24.531342,32.702579,21.629049,44.734592,13.362152,20.560715,59.997013,100.379997,53.561577,13.488138,52.997604,37.144814,,45.015873,47.042427,7.048688,80.740952,24.493212,65.892685,18.699448,39.833103,30.67663,19.672188,26.965244,32.291077,47.842991,24.972567,51.984051,15.063976,20.527151,29.844269,23.204058,46.588703,61.056641
2008-08-21,22.400148,,21.798861,32.533791,28.712576,306.165863,35.830448,55.827232,83.260002,31.659779,49.912537,26.171669,53.16,28.835304,168.182724,15.627584,76.699997,167.700653,52.370762,35.955002,30.817162,9.127645,35.774059,45.995762,51.728718,20.191986,32.729881,63.514561,30.977066,30.246698,27.990862,24.797899,34.250523,35.638577,51.700859,3.526309,,76.655128,11.164594,10.839037,73.711372,20.701628,25.743982,,242.356583,243.508514,139.646225,40.762806,21.034132,38.743465,98.839523,17.144194,53.760986,29.487534,,,20.290798,32.712162,84.141235,20.909039,23.131039,46.758987,17.071629,46.409042,35.879772,56.341564,12.959254,102.280525,24.447098,32.405281,21.541864,44.955322,13.346737,20.234064,61.925491,99.209999,53.208836,13.551099,52.69606,37.28764,,44.819267,47.073479,7.008462,83.561203,24.519318,64.743309,18.742102,40.604485,30.696415,19.664124,27.018742,32.35331,47.514465,24.750984,51.550526,15.02559,20.59865,30.177439,22.818924,46.700466,62.249714
2008-08-22,22.721458,,21.964115,32.907471,29.759832,307.558899,36.697392,56.002216,85.260002,33.182449,51.483341,27.226103,52.380001,28.970087,169.654144,15.941562,77.400002,174.132217,53.567581,36.52,31.221277,9.229678,36.754768,44.984455,52.650063,20.59199,32.966412,63.213203,31.418997,30.257727,28.316236,24.848879,34.580219,36.421185,51.061745,3.566197,,77.985107,11.447344,11.144815,73.896118,20.968046,25.820051,,244.379013,245.540543,142.672729,40.319355,21.46162,39.577961,100.398575,17.47146,54.216461,30.634176,,,20.616915,33.308571,84.675156,21.155819,23.167465,47.591961,17.024605,46.368011,37.009338,57.430088,12.965452,101.217522,24.763037,34.005428,22.064957,45.183407,13.461283,20.597013,60.425571,102.129997,53.599911,13.816941,53.985188,37.770573,,45.392715,46.786209,7.169371,82.125778,24.669462,66.950958,18.991919,41.876873,31.74535,19.873749,27.295183,33.004688,48.530613,25.801428,52.971558,14.96701,21.027666,30.377342,23.557087,47.450874,62.210972
2008-08-25,22.176521,,21.693697,31.875811,29.245899,290.687317,36.077003,55.958477,82.849998,32.34412,50.320946,26.099571,53.48,28.489914,164.341034,15.684667,77.330002,169.044571,52.264034,35.724998,30.704016,8.842805,36.164612,44.248962,51.884872,20.17532,32.099113,61.354851,30.640369,29.677189,27.788603,24.484741,34.114758,35.480553,50.362087,3.518329,,76.315598,11.277694,11.016067,73.189293,20.391994,25.297089,,240.603165,241.74675,139.012375,39.9646,21.026211,38.584526,98.735039,17.084686,53.745811,29.381817,,,20.313555,32.954884,83.57074,20.543104,22.454159,46.586391,16.836491,45.48988,35.992016,56.198532,12.891083,99.288673,24.573475,33.41959,21.922293,44.52858,13.152887,20.152405,59.731007,97.099998,52.948143,13.64904,52.86945,37.321648,,44.139324,46.452374,6.936948,81.213821,24.330009,64.967567,18.595871,41.248634,31.013081,19.607697,26.135952,32.992241,48.034,24.808432,52.152672,14.811461,20.533108,29.619366,23.003475,46.740376,60.979145
2008-08-26,22.31661,,21.622339,32.225113,28.984089,303.99884,35.854309,55.93222,81.760002,32.549419,49.84185,26.153645,52.09,28.498348,165.200043,15.684667,77.040001,171.252411,52.355518,35.82,30.655514,8.966095,36.303478,44.551792,51.939529,20.091978,32.353165,61.555763,30.787668,29.758018,27.885336,24.433752,34.328094,34.69043,51.176117,3.470461,,76.287277,11.366558,10.999971,74.064804,20.355993,25.620369,,236.194687,237.317322,139.190918,40.354836,21.390373,38.894478,98.445747,17.218573,53.677479,29.77216,,,20.294601,32.608143,84.543503,20.900524,22.698641,46.623913,16.75811,45.391403,36.321785,56.190582,12.878685,99.468689,24.868355,33.734371,21.613201,44.756668,12.978868,20.097971,60.964939,94.690002,52.679756,13.488138,52.650806,37.165207,,43.828014,46.351437,6.932476,82.750603,24.532379,65.289993,18.656799,42.107479,31.428684,19.551254,26.269714,33.656063,47.980507,25.005384,52.096478,14.815502,20.40202,29.63603,23.01951,47.099621,61.939816
2008-08-27,22.44899,,21.678673,33.021198,28.790152,309.571075,36.063007,55.73975,81.730003,33.208111,50.674381,26.721416,51.09,28.574148,169.375778,15.356412,77.099998,173.940201,53.026337,35.424999,30.80505,9.046871,36.963066,45.141285,52.087891,20.308653,32.484589,62.151287,31.103334,29.787413,27.929306,24.492023,34.38628,34.607639,52.043968,3.398658,,76.890953,11.41503,11.032162,74.145142,20.319994,25.553814,,233.4151,234.524521,138.807022,40.594299,21.509127,39.053425,99.152939,17.411955,54.057045,30.203173,,,20.396982,32.504124,84.770233,20.934568,22.71973,46.586391,16.763334,45.186253,36.932171,56.190582,12.779524,99.871628,25.085999,34.145332,21.843042,45.012367,13.144076,20.270365,62.19149,94.940002,53.063152,13.348217,52.816689,36.797913,,44.436066,46.856094,6.968234,83.189697,24.584602,65.52124,19.010199,42.02795,31.553871,19.631874,26.242958,34.205559,48.530613,25.489582,52.224922,15.039733,20.682074,29.386143,23.196033,47.331131,62.34269
